data_source,code,price_type,data_type,period,ohlc_begin,ohlc_end,create_time,update_time,open_px,high_px,low_px,close_px,volume
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:59:00	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,	2024-07-15 12:59:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,182,182,182,182,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,2722,2722,2722,2722,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:37:00	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,	2024-07-15 12:37:59	,120,120,120,120,0
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,160,160,160,160,0
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,2722,2722,2722,2722,
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,160,160,160,160,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,2500,2500,2500,2500,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,182,182,182,182,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,2722,2722,2722,2722,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:45:00	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,	2024-07-15 14:45:59	,120,120,120,120,0
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2800,2800,2800,2800,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2800,2800,2800,2800,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2733,2733,2733,2733,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2800,2800,2800,2800,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,160,160,160,160,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,160,160,160,160,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,200,200,200,200,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,150,150,150,150,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:57:00	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,	2024-07-15 09:57:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:09:00	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,	2024-07-15 13:09:59	,160,160,160,160,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2500,2500,2500,2500,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2800,2800,2800,2800,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,160,160,160,160,
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2500,2500,2500,2500,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:01:00	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,	2024-07-15 11:01:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2900,2900,2800,2800,
YLINK,Au99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,150,150,150,150,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2900,2900,2900,2900,2
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,220,220,220,220,0
YLINK,Au99.99,OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,150,150,150,150,
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2900,2900,2800,2800,
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,160,160,160,160,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,2722,2722,2722,2722,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,200,200,200,200,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:25:00	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,	2024-07-15 09:25:59	,205,205,205,205,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,160,160,160,160,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,2722,2722,2722,2722,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,196,197.5,196,197.5,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,2722,2722,2722,2722,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:17:00	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,	2024-07-15 15:17:59	,182,185,182,185,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:14:00	,	2024-07-15 13:14:59	,	2024-07-15 13:14:59	,	2024-07-15 13:14:59	,210,210,210,210,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:22:00	,	2024-07-15 15:22:59	,	2024-07-15 15:22:59	,	2024-07-15 15:22:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:50:00	,	2024-07-15 14:50:59	,	2024-07-15 14:50:59	,	2024-07-15 14:50:59	,210,210,210,210,
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:18:00	,	2024-07-15 14:18:59	,	2024-07-15 14:18:59	,	2024-07-15 14:18:59	,220,220,220,220,0
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:30:00	,	2024-07-15 09:30:59	,	2024-07-15 09:30:59	,	2024-07-15 09:30:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,2722,2722,2722,2722,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:04:00	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,	2024-07-15 13:04:59	,210,210,210,210,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,182,182,182,182,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,210,210,210,210,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:26:00	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,	2024-07-15 13:26:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,2500,2500,2500,2500,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,2733,2733,2733,2733,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,	2024-07-15 15:07:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:08:00	,	2024-07-15 15:08:00	,210,210,210,210,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:08:00	,	2024-07-15 15:08:00	,160,160,160,160,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 15:07:00	,	2024-07-15 15:07:59	,	2024-07-15 15:08:00	,	2024-07-15 15:08:00	,220,220,220,220,0
